1x,1y,1z,2x,2y,2z,3x,3y,3z,4x,4y,4z,5x,5y,5z,6x,6y,6z,7x,7y,7z,8x,8y,8z,9x,9y,9z,10x,10y,10z,11x,11y,11z,12x,12y,12z,13x,13y,13z,14x,14y,14z,15x,15y,15z,16x,16y,16z,17x,17y,17z,18x,18y,18z,19x,19y,19z,20x,20y,20z,21x,21y,21z,22x,22y,22z
13.723,14.481,12.487,12.545,13.708,13.059,13.577,15.432,12.951,14.596,14.04,12.875,12.87,12.742,14.237,11.692,14.293,13.421,13.939,12.402,14.618,11.524,12.318,14.717,11.314,11.85,13.209,11.574,11.465,15.407,10.78,13.063,15.016,11.903,12.781,12.118,11.726,10.865,13.125,10.275,11.903,12.964,12.98,12.163,11.397,11.117,13.307,11.598,13.883,12.842,10.677,12.941,11.055,11.313,13.737,14.366,10.874,14.798,12.397,10.329,12.778,14.681,10.524,14.506,14.851,10.292
14.604,13.75,12.568,13.627,12.563,13.0,15.65,13.54,12.724,14.366,14.671,12.941,12.822,13.013,14.213,14.218,11.725,13.33,12.402,14.087,14.429,12.04,11.736,14.574,11.302,11.699,13.188,12.698,10.874,14.594,11.481,11.771,15.503,12.545,12.012,12.26,10.649,10.786,12.981,10.591,12.528,13.133,11.954,13.104,11.354,12.684,11.102,11.72,12.83,13.989,10.877,10.881,13.118,11.273,14.291,13.7,10.932,12.425,14.735,10.203,14.579,12.694,10.524,14.837,14.427,10.386
13.962,14.533,12.419,12.838,13.999,13.211,14.104,15.6,12.479,14.858,14.01,12.706,12.976,12.892,14.179,12.039,14.666,13.36,13.902,12.15,14.424,11.567,12.333,14.495,11.004,11.854,13.145,11.698,11.466,15.198,11.011,13.171,14.901,11.836,12.694,12.216,11.242,10.813,12.937,9.939,12.048,12.994,12.869,12.085,11.429,11.217,13.462,11.792,13.795,12.844,10.842,12.87,11.017,11.341,13.669,14.269,11.033,14.576,12.321,10.234,12.695,14.611,10.856,14.34,14.846,10.432
14.602,13.739,12.348,13.709,12.674,13.077,15.674,13.519,12.542,14.262,14.718,12.707,12.776,13.012,14.257,14.262,11.84,13.525,12.339,14.06,14.592,11.999,11.685,14.584,11.37,11.526,13.166,12.583,10.783,14.881,11.345,11.809,15.433,12.5,12.197,12.302,11.126,10.506,12.901,10.475,12.098,13.164,11.954,13.295,11.367,12.769,11.351,11.634,12.851,13.908,10.679,10.88,13.514,11.288,14.318,13.557,11.023,12.7,14.62,9.941,14.338,12.477,10.793,15.036,14.149,10.436
14.525,13.78,12.429,13.717,12.715,13.104,15.612,13.779,12.729,14.3,14.834,12.677,12.825,13.01,14.21,14.479,11.952,13.349,12.363,14.04,14.594,12.084,11.71,14.489,11.303,11.694,13.218,12.758,10.952,14.714,11.289,11.836,15.263,12.39,12.048,12.188,10.727,10.803,12.962,10.595,12.517,13.297,11.962,13.142,11.358,12.768,11.188,11.637,12.888,13.9,10.823,10.953,13.404,11.22,14.359,13.614,10.98,12.685,14.877,10.382,14.51,12.543,10.687,15.014,14.295,10.352
14.632,13.642,12.432,13.806,12.687,13.218,15.744,13.361,12.466,14.646,14.626,12.931,12.786,13.069,14.219,14.327,11.71,13.546,12.55,14.203,14.572,11.861,11.858,14.48,11.419,11.361,13.089,12.372,11.134,15.106,11.021,12.121,15.107,12.441,11.982,12.142,11.339,10.253,13.122,10.386,11.77,12.899,11.904,13.201,11.377,12.994,11.279,11.44,12.765,13.98,10.836,10.81,13.345,11.253,14.253,13.671,11.03,12.554,14.928,10.309,14.408,12.675,10.479,14.819,14.402,10.474
14.651,13.718,12.367,13.701,12.725,13.118,15.778,13.542,12.541,14.455,14.749,12.584,12.723,13.076,14.255,14.393,11.888,13.48,12.335,14.117,14.719,12.074,11.668,14.491,11.341,11.572,13.17,12.938,10.898,14.496,11.474,11.53,15.384,12.448,12.072,12.229,10.981,10.522,12.901,10.444,12.217,13.286,11.957,13.193,11.356,12.766,11.253,11.572,12.867,13.976,10.76,10.922,13.459,11.249,14.32,13.535,10.929,12.528,14.791,10.133,14.507,12.451,10.751,15.131,14.134,10.399
14.594,13.705,12.423,13.668,12.636,13.135,15.606,13.403,12.583,14.454,14.646,12.94,12.764,13.049,14.214,14.186,11.742,13.437,12.611,14.179,14.604,11.888,11.886,14.527,11.436,11.403,13.097,12.574,11.133,14.961,11.144,12.116,15.227,12.43,11.974,12.169,11.345,10.329,13.066,10.444,11.819,12.934,11.913,13.116,11.322,12.731,11.174,11.435,12.8,13.997,10.848,10.846,13.309,11.451,14.313,13.707,11.054,12.524,14.925,10.319,14.595,12.708,10.585,14.973,14.424,10.457
14.618,13.711,12.424,13.764,12.649,13.141,15.666,13.476,12.685,14.446,14.641,12.906,12.773,13.024,14.219,14.311,11.715,13.415,12.422,14.131,14.537,12.034,11.719,14.508,11.311,11.567,13.16,12.781,10.958,14.626,11.399,11.713,15.392,12.444,12.087,12.236,11.197,10.457,12.998,10.391,12.001,12.928,11.936,13.155,11.355,12.795,11.217,11.595,12.838,13.945,10.778,10.863,13.352,11.199,14.278,13.665,11.035,12.434,14.85,10.319,14.483,12.592,10.784,14.848,14.389,10.431
14.517,13.623,12.471,13.527,12.602,12.975,15.536,13.344,12.961,14.374,14.646,12.874,12.672,13.025,14.183,14.126,11.829,13.511,12.47,14.121,14.628,12.017,11.74,14.584,11.46,11.593,13.242,12.746,10.866,14.727,11.32,11.704,15.449,12.508,12.129,12.246,11.171,10.573,12.871,10.555,12.262,13.184,11.98,13.109,11.345,12.786,11.212,11.668,12.867,13.957,10.798,10.931,13.156,11.06,14.4,13.754,10.922,12.513,14.738,10.224,14.593,12.686,10.58,15.012,14.449,10.361
13.963,14.553,12.468,12.789,13.861,13.241,13.795,15.607,12.829,15.021,14.192,12.717,12.929,12.816,14.223,12.095,14.667,13.551,14.009,12.427,14.61,11.565,12.161,14.576,11.047,11.842,13.155,11.734,11.324,15.231,10.886,12.913,15.025,11.873,12.775,12.196,11.225,10.791,12.939,9.977,12.014,12.98,12.797,12.081,11.211,11.216,13.416,11.657,13.674,12.848,10.619,12.764,11.031,11.16,13.773,14.288,11.095,14.569,12.441,10.086,12.859,14.79,10.675,14.568,14.794,10.597
14.577,13.85,12.421,13.758,12.684,13.124,15.679,13.761,12.687,14.2,14.827,12.675,12.834,13.046,14.304,14.466,11.899,13.42,12.481,14.129,14.681,11.984,11.722,14.472,11.271,11.574,13.134,12.676,10.932,14.782,11.36,11.942,15.35,12.422,12.014,12.169,10.988,10.539,12.942,10.383,12.196,13.081,11.945,13.154,11.319,12.804,11.136,11.6,12.85,13.874,10.74,10.907,13.334,11.077,14.295,13.606,11.03,12.547,14.791,10.176,14.594,12.554,10.716,14.897,14.308,10.394
14.607,13.623,12.358,13.705,12.639,13.117,15.676,13.218,12.332,14.699,14.614,12.812,12.757,13.028,14.248,14.24,11.729,13.344,12.425,14.132,14.509,11.971,11.708,14.584,11.342,11.532,13.145,12.67,10.893,14.724,11.165,11.757,15.386,12.542,12.101,12.29,11.181,10.487,12.882,10.43,12.078,13.036,11.94,13.18,11.367,12.998,11.273,11.671,12.826,13.991,10.742,10.895,13.143,11.166,14.301,13.72,11.033,12.538,14.832,10.053,14.43,12.836,10.422,14.955,14.423,10.604
13.947,14.483,12.441,12.772,13.828,13.29,13.954,15.595,12.721,14.862,13.993,12.749,12.901,12.74,14.273,12.071,14.526,13.641,13.949,12.197,14.449,11.469,12.359,14.597,11.122,11.889,13.165,11.337,11.614,15.392,10.987,13.303,14.83,11.984,12.8,12.252,11.392,10.796,13.12,10.081,11.851,13.008,12.962,12.108,11.36,11.273,13.402,11.667,13.718,12.887,10.617,12.954,11.038,11.427,13.59,14.363,10.951,14.558,12.533,10.038,12.562,14.563,10.736,14.175,15.016,10.382
14.654,13.711,12.416,13.805,12.663,13.138,15.706,13.337,12.399,14.462,14.77,12.69,12.801,13.012,14.221,14.443,11.804,13.384,12.428,14.144,14.525,11.952,11.787,14.499,11.334,11.486,13.152,12.665,10.963,14.768,11.189,11.909,15.277,12.437,12.04,12.202,11.138,10.453,12.994,10.442,12.107,13.024,11.947,13.2,11.409,12.769,11.184,11.479,12.779,13.957,10.773,10.864,13.463,11.421,14.28,13.652,11.059,12.415,14.731,10.173,14.506,12.701,10.574,14.77,14.433,10.508
14.634,13.715,12.42,13.824,12.648,13.151,15.745,13.548,12.519,14.367,14.677,12.835,12.779,12.984,14.167,14.235,11.642,13.402,12.47,14.153,14.372,11.953,11.769,14.542,11.325,11.442,13.153,12.557,10.963,15.012,11.18,12.029,15.27,12.379,12.056,12.212,11.217,10.339,13.037,10.346,11.966,13.157,11.929,13.246,11.505,12.673,11.257,11.567,12.833,13.901,10.778,10.858,13.419,11.526,14.29,13.738,11.093,12.513,14.813,10.256,14.622,12.792,10.67,14.862,14.604,10.71
14.527,13.772,12.354,13.664,12.573,13.109,15.529,13.709,12.662,14.151,14.737,12.694,12.791,12.991,14.294,14.405,11.79,13.35,12.454,14.12,14.606,11.949,11.717,14.521,11.343,11.611,13.179,12.577,10.774,14.744,11.274,11.938,15.392,12.549,12.063,12.273,11.017,10.562,13.021,10.426,12.142,12.99,11.973,13.191,11.361,12.879,11.244,11.655,12.826,13.923,10.672,10.883,13.383,11.383,14.342,13.691,11.025,12.599,14.777,10.015,14.457,12.705,10.6,14.958,14.387,10.411
14.707,13.568,12.34,13.768,12.611,13.164,15.597,13.027,12.369,14.746,14.555,12.807,12.758,13.046,14.225,14.307,11.704,13.509,12.284,14.143,14.386,12.023,11.777,14.513,11.394,11.468,13.184,12.65,10.858,14.785,11.268,11.926,15.34,12.499,12.081,12.218,11.243,10.382,13.01,10.402,11.857,13.003,11.912,13.279,11.454,12.721,11.29,11.457,12.797,14.027,10.881,10.815,13.424,11.461,14.275,13.654,11.029,12.467,14.938,10.369,14.245,12.704,10.486,14.868,14.416,10.485
14.591,13.683,12.364,13.668,12.599,13.086,15.642,13.38,12.574,14.515,14.691,12.718,12.729,13.051,14.231,14.233,11.706,13.329,12.42,14.138,14.594,11.951,11.791,14.558,11.42,11.427,13.118,12.647,11.077,14.908,11.024,11.872,15.223,12.559,12.12,12.262,11.522,10.378,12.904,10.445,11.816,12.979,11.989,13.266,11.45,12.84,11.28,11.582,12.806,13.992,10.72,10.96,13.378,11.246,14.284,13.586,11.012,12.631,14.807,10.048,14.558,12.617,10.606,15.009,14.207,10.513
14.552,13.704,12.557,13.623,12.553,13.031,15.578,13.636,12.765,14.146,14.714,12.85,12.698,13.038,14.179,14.363,11.891,13.525,12.628,14.216,14.53,11.916,11.837,14.558,11.442,11.396,13.135,12.558,11.052,15.03,10.999,12.017,15.21,12.499,12.034,12.253,11.292,10.301,13.148,10.484,11.844,12.944,11.935,13.166,11.341,12.792,11.248,11.512,12.875,13.974,10.856,10.915,13.339,11.119,14.25,13.735,10.954,12.617,14.713,10.139,14.528,12.726,10.622,14.994,14.451,10.481
14.373,13.804,12.533,13.546,12.579,13.031,15.333,13.803,13.096,13.714,14.636,12.833,12.733,12.948,14.268,14.16,11.684,13.106,12.591,14.095,14.554,11.962,11.697,14.628,11.423,11.602,13.215,12.573,10.935,14.991,11.226,11.947,15.4,12.5,12.143,12.247,11.154,10.612,12.9,10.579,12.365,13.024,12.024,13.177,11.357,12.854,11.295,11.64,12.908,13.909,10.623,11.015,13.119,11.029,14.356,13.699,10.939,12.725,14.523,9.782,14.616,12.725,10.61,14.96,14.374,10.34
14.632,13.7,12.389,13.772,12.649,13.167,15.725,13.492,12.562,14.415,14.648,12.811,12.772,13.025,14.229,14.466,11.866,13.546,12.508,14.173,14.464,11.883,11.79,14.518,11.398,11.396,13.179,12.59,10.979,14.956,11.123,11.98,15.321,12.46,12.066,12.158,11.482,10.311,13.089,10.402,11.737,12.891,11.859,13.217,11.376,12.923,11.325,11.42,12.83,13.962,10.867,10.827,13.284,11.443,14.302,13.676,11.047,12.642,14.815,10.271,14.519,12.678,10.677,14.934,14.392,10.576
14.431,13.784,12.404,13.45,12.673,12.97,15.226,13.217,12.056,14.75,14.456,13.2,12.913,12.891,14.362,14.012,11.671,13.011,13.039,13.957,14.991,11.775,11.892,14.542,11.326,11.522,13.111,12.199,11.007,15.135,10.986,12.24,15.147,12.156,12.644,12.386,11.59,10.558,12.801,10.206,11.599,12.908,12.257,12.581,10.881,11.593,13.603,12.513,13.197,13.338,10.392,11.916,11.816,10.216,13.873,14.37,11.356,13.476,13.333,9.347,12.987,15.138,11.432,14.555,14.931,10.708
14.525,13.707,12.355,13.525,12.773,13.118,15.457,13.09,12.162,14.855,14.395,13.134,12.856,12.943,14.434,13.841,11.718,13.033,12.955,13.906,15.125,11.77,11.783,14.515,11.331,11.607,13.044,12.22,10.895,14.861,10.934,12.086,15.121,12.155,12.752,12.4,11.751,10.628,12.623,10.269,11.684,12.994,12.28,12.537,10.913,11.522,13.67,12.612,13.184,13.294,10.316,11.789,11.765,10.393,13.837,14.353,11.173,13.663,13.009,9.387,13.111,15.088,11.545,14.557,14.969,10.645
14.574,13.685,12.56,13.612,12.58,13.028,15.642,13.542,12.764,14.217,14.714,12.945,12.751,13.043,14.191,14.331,11.812,13.355,12.451,14.153,14.503,12.052,11.75,14.553,11.393,11.48,13.216,12.793,11.004,14.707,11.381,11.884,15.343,12.478,12.138,12.259,11.168,10.416,13.041,10.375,11.938,13.164,11.895,13.161,11.306,12.744,11.331,11.52,12.903,14.004,10.852,10.776,13.342,11.159,14.309,13.659,10.928,12.638,14.647,9.967,14.569,12.606,10.649,14.869,14.442,10.408
14.476,13.821,12.423,13.683,12.665,13.009,15.462,13.435,12.191,14.673,14.568,13.177,12.926,12.896,14.272,13.967,11.663,12.775,12.859,13.898,14.888,11.944,11.78,14.501,11.211,11.752,13.157,12.397,10.832,14.908,11.34,12.13,15.318,11.993,12.74,12.33,11.123,10.756,12.704,10.137,11.922,13.243,12.343,12.469,10.941,11.53,13.767,12.311,13.235,13.295,10.459,12.038,11.577,10.368,13.748,14.338,11.413,13.639,13.234,9.375,12.888,14.802,11.892,14.26,15.128,10.812
14.478,13.832,12.376,13.654,12.734,13.15,15.489,13.77,12.798,14.037,14.777,12.578,12.789,13.026,14.34,14.328,11.848,13.395,12.452,14.019,14.934,12.122,11.69,14.483,11.25,11.713,13.186,12.831,10.9,14.356,11.49,11.539,15.337,12.392,12.085,12.197,10.756,10.733,13.12,10.415,12.433,13.235,11.957,13.093,11.181,12.755,11.187,11.706,12.941,13.798,10.569,10.908,13.227,10.963,14.38,13.661,10.977,12.618,14.501,9.744,14.669,12.659,10.675,14.963,14.438,10.433
14.519,13.679,12.413,13.618,12.567,13.032,15.609,13.487,12.544,14.242,14.578,12.948,12.747,13.016,14.212,14.314,11.794,13.425,12.502,14.147,14.518,11.976,11.792,14.575,11.406,11.491,13.193,12.594,10.965,14.916,11.335,12.128,15.322,12.508,12.048,12.246,11.265,10.444,13.013,10.371,11.937,13.078,11.979,13.242,11.352,12.695,11.186,11.515,12.842,13.926,10.773,10.896,13.39,11.322,14.318,13.746,11.081,12.565,14.741,10.115,14.743,12.82,10.639,14.855,14.57,10.6
14.418,13.76,12.385,13.513,12.673,13.04,15.412,13.278,12.092,14.706,14.392,13.238,12.941,12.963,14.425,13.921,11.651,13.008,13.056,13.873,15.162,11.748,11.977,14.492,11.291,11.583,13.129,12.016,11.104,15.191,10.969,12.549,14.994,12.033,12.607,12.264,11.676,10.613,12.831,10.2,11.553,12.862,12.468,12.367,10.854,11.588,13.57,12.235,13.155,13.404,10.312,12.246,11.496,10.316,13.793,14.447,11.33,13.66,13.277,9.362,12.955,15.12,11.645,14.415,15.171,10.85
14.688,13.75,12.446,13.809,12.657,13.118,15.804,13.559,12.568,14.494,14.732,12.902,12.812,13.031,14.153,14.461,11.895,13.52,12.487,14.144,14.467,11.909,11.818,14.523,11.364,11.445,13.122,12.553,11.041,14.911,11.136,12.241,15.169,12.418,12.058,12.189,11.288,10.376,12.999,10.451,11.952,12.953,11.86,13.161,11.387,12.811,11.319,11.433,12.787,13.947,10.897,10.8,13.277,11.389,14.283,13.64,11.093,12.69,14.813,10.303,14.473,12.614,10.713,14.931,14.282,10.466
14.373,13.886,12.395,13.482,12.666,12.955,15.332,13.435,11.952,14.615,14.456,13.275,12.917,12.874,14.336,14.047,11.753,12.924,13.097,13.872,15.017,11.761,11.873,14.544,11.228,11.679,13.138,12.129,10.973,15.0,10.886,12.363,15.176,12.165,12.683,12.357,11.436,10.652,12.838,10.202,11.844,13.054,12.362,12.42,10.859,11.517,13.533,12.41,13.333,13.26,10.433,11.894,11.6,10.257,13.698,14.44,11.36,13.53,13.358,9.365,12.684,14.688,11.683,14.095,15.231,10.786
14.624,13.669,12.432,13.608,12.68,13.031,15.634,13.374,12.632,14.533,14.675,12.84,12.753,13.079,14.304,14.335,12.0,13.395,12.493,14.141,14.78,11.966,11.763,14.527,11.408,11.459,13.141,12.718,10.946,14.679,11.265,11.756,15.373,12.516,12.152,12.237,11.186,10.4,13.042,10.473,11.943,12.907,11.901,13.157,11.234,12.79,11.282,11.674,12.854,13.9,10.698,10.918,13.148,11.045,14.293,13.655,11.009,12.612,14.652,9.981,14.52,12.596,10.725,14.894,14.463,10.45
14.662,13.661,12.455,13.797,12.615,13.169,15.756,13.484,12.334,14.511,14.6,12.969,12.78,13.06,14.145,14.196,11.668,13.436,12.602,14.176,14.5,11.77,11.943,14.51,11.521,11.257,13.155,12.292,11.246,15.181,10.829,12.233,14.94,12.349,12.001,12.117,11.897,10.215,13.201,10.441,11.073,12.845,11.893,13.227,11.432,12.785,11.316,11.289,12.786,13.965,10.811,10.848,13.498,11.635,14.257,13.747,11.1,12.488,14.88,10.28,14.44,12.789,10.557,15.004,14.289,10.559
14.416,13.835,12.412,13.393,12.726,12.992,15.302,13.313,12.142,14.616,14.644,13.061,12.932,12.914,14.382,13.897,11.795,12.953,13.009,13.855,15.117,11.767,11.886,14.516,11.347,11.591,13.04,12.263,10.999,14.984,11.036,12.157,15.181,12.173,12.719,12.443,11.686,10.641,12.669,10.223,11.711,12.896,12.288,12.556,10.924,11.567,13.615,12.663,13.227,13.265,10.343,11.561,11.844,10.431,13.867,14.306,11.224,13.297,13.493,9.285,13.121,14.971,11.514,14.703,14.851,10.636
14.386,13.723,12.489,13.579,12.596,13.047,15.37,13.704,12.929,14.108,14.686,12.864,12.665,13.017,14.281,14.137,11.693,13.344,12.637,14.144,14.629,11.871,11.802,14.651,11.511,11.503,13.141,12.616,10.972,14.95,10.974,11.769,15.38,12.578,12.066,12.139,11.669,10.43,12.972,10.515,11.767,12.812,12.065,13.145,11.356,13.028,11.272,11.496,12.848,14.048,10.75,11.017,13.132,11.315,14.278,13.609,10.911,12.572,14.857,10.155,14.34,12.61,10.432,14.889,14.227,10.284
14.648,13.799,12.453,13.792,12.792,13.144,15.693,13.658,12.659,14.332,14.837,12.67,12.862,13.029,14.241,14.432,11.918,13.261,12.509,14.126,14.649,11.929,11.706,14.501,11.298,11.502,13.107,12.466,10.809,14.743,11.329,11.877,15.338,12.41,12.096,12.206,11.117,10.477,12.847,10.332,12.052,13.024,11.887,13.143,11.275,12.809,11.337,11.554,12.838,13.888,10.749,10.806,13.341,11.198,14.244,13.571,11.07,12.628,14.742,10.018,14.478,12.628,10.697,14.878,14.328,10.54
14.703,13.668,12.389,13.684,12.644,13.07,15.688,13.206,12.518,14.587,14.655,12.781,12.773,13.02,14.255,14.276,11.75,13.293,12.37,14.125,14.472,11.953,11.752,14.558,11.396,11.469,13.19,12.625,10.981,14.91,11.244,12.014,15.326,12.466,12.104,12.245,11.186,10.379,13.045,10.425,11.965,12.988,11.891,13.21,11.412,12.687,11.303,11.503,12.858,13.98,10.827,10.837,13.42,11.363,14.323,13.682,10.977,12.528,14.772,10.129,14.478,12.787,10.521,14.92,14.418,10.439
14.608,13.692,12.468,13.797,12.62,13.19,15.637,13.408,12.628,14.397,14.636,12.957,12.782,13.063,14.18,14.552,11.848,13.506,12.609,14.149,14.63,11.899,11.894,14.44,11.42,11.454,13.105,12.498,11.234,15.028,11.134,12.277,15.122,12.469,12.049,12.185,11.323,10.406,13.116,10.474,11.871,13.04,11.868,13.099,11.261,12.981,11.255,11.623,12.735,13.967,10.779,10.804,13.198,11.313,14.231,13.666,11.157,12.437,14.921,10.286,14.393,12.688,10.696,14.806,14.4,10.589
14.605,13.665,12.524,13.642,12.577,13.001,15.584,13.254,12.893,14.428,14.696,12.928,12.693,13.008,14.195,14.259,11.657,13.102,12.365,14.127,14.458,12.026,11.684,14.589,11.405,11.621,13.229,12.696,10.935,14.924,11.373,11.973,15.425,12.589,12.124,12.273,11.124,10.643,12.907,10.541,12.227,13.17,11.996,13.188,11.414,12.701,11.331,11.483,12.842,14.045,10.816,10.955,13.416,11.261,14.255,13.613,10.895,12.541,14.797,10.141,14.234,12.499,10.704,14.91,14.071,10.148
14.579,13.69,12.413,13.714,12.583,13.196,15.654,13.536,12.848,14.424,14.642,12.866,12.761,13.037,14.211,14.317,11.74,13.511,12.447,14.149,14.415,11.939,11.772,14.521,11.454,11.384,13.151,12.602,11.064,14.992,11.061,12.076,15.096,12.455,12.101,12.246,11.531,10.338,12.808,10.465,11.727,12.95,11.933,13.339,11.494,12.768,11.379,11.479,12.829,13.965,10.756,10.908,13.685,11.56,14.305,13.632,10.99,12.637,14.817,10.15,14.583,12.661,10.512,14.966,14.532,10.651
14.675,13.529,12.563,13.645,12.45,12.951,15.739,13.206,12.702,14.548,14.405,13.249,12.722,13.039,14.099,14.096,11.513,13.248,12.45,14.208,14.171,11.898,11.897,14.625,11.476,11.336,13.243,12.477,11.24,15.199,11.064,12.292,15.197,12.566,12.03,12.229,11.575,10.286,13.218,10.46,11.564,12.943,11.936,13.226,11.509,12.609,11.32,11.403,12.79,14.128,11.012,10.842,13.205,11.345,14.257,13.81,10.992,12.528,14.982,10.345,14.37,12.834,10.447,14.878,14.631,10.537
13.992,14.506,12.34,12.769,13.869,13.197,14.031,15.57,12.766,14.941,14.024,12.572,12.873,12.816,14.276,12.136,14.696,13.555,13.882,12.179,14.614,11.476,12.384,14.544,11.116,11.826,13.184,11.299,11.667,15.414,10.747,13.203,14.759,11.949,12.795,12.248,11.536,10.778,13.199,10.066,11.793,12.915,12.898,12.11,11.367,11.266,13.471,11.546,13.769,12.842,10.693,12.945,11.035,11.446,13.693,14.327,10.932,14.649,12.455,10.289,12.732,14.696,10.587,14.388,14.77,10.275
14.442,13.706,12.339,13.437,12.651,12.946,15.247,13.019,12.016,14.836,14.378,13.106,12.826,12.96,14.37,13.953,11.75,13.222,13.03,13.869,15.115,11.788,11.887,14.603,11.32,11.64,13.148,12.259,11.027,15.07,10.994,12.177,15.264,12.216,12.616,12.387,11.463,10.644,12.84,10.249,11.758,12.938,12.41,12.458,10.79,11.724,13.563,12.31,13.148,13.465,10.31,11.759,11.762,10.287,13.8,14.401,11.387,13.243,13.577,9.193,13.251,15.232,11.707,14.684,14.85,10.834
13.938,14.502,12.352,12.806,13.946,13.237,14.012,15.527,12.619,14.928,14.04,12.574,12.967,12.819,14.247,12.127,14.736,13.496,13.881,12.146,14.545,11.509,12.365,14.535,11.059,11.868,13.136,11.524,11.711,15.414,10.794,13.211,14.621,11.925,12.81,12.24,11.39,10.857,12.919,9.983,11.912,13.0,12.87,12.069,11.38,11.327,13.496,11.639,13.744,12.834,10.713,12.744,11.018,11.31,13.717,14.292,11.009,14.582,12.349,10.233,12.792,14.714,10.603,14.474,14.678,10.35
14.504,13.743,12.552,13.488,12.589,13.006,15.423,13.425,12.967,14.265,14.714,13.045,12.688,12.985,14.277,14.149,11.819,13.346,12.593,14.181,14.534,12.067,11.659,14.619,11.369,11.636,13.206,12.788,10.881,14.684,11.294,11.585,15.393,12.542,12.07,12.193,10.883,10.699,13.104,10.524,12.357,13.184,11.955,13.116,11.303,12.868,11.196,11.561,12.848,13.957,10.701,10.897,13.216,11.192,14.363,13.717,11.003,12.471,14.945,10.303,14.701,12.719,10.543,14.858,14.5,10.426
14.612,13.711,12.398,13.786,12.684,13.15,15.686,13.534,12.558,14.361,14.738,12.757,12.751,12.997,14.134,14.45,11.857,13.388,12.438,14.133,14.456,12.029,11.725,14.585,11.254,11.399,13.215,12.704,10.891,14.942,11.363,11.915,15.406,12.352,12.074,12.271,11.113,10.329,12.99,10.319,12.01,13.209,11.959,13.229,11.395,12.752,11.273,11.641,12.909,13.98,10.772,10.857,13.493,11.295,14.328,13.72,11.018,12.526,14.944,10.261,14.604,12.705,10.658,14.953,14.477,10.462
14.584,13.831,12.444,13.689,12.709,13.041,15.657,13.897,12.693,14.261,14.841,12.601,12.784,12.967,14.186,14.355,11.944,13.261,12.302,13.988,14.547,12.133,11.663,14.575,11.318,11.626,13.288,12.7,10.763,14.625,11.382,11.746,15.37,12.406,12.182,12.266,11.098,10.562,13.088,10.409,12.205,13.299,11.912,13.261,11.298,12.739,11.33,11.607,12.945,13.918,10.735,10.866,13.297,11.03,14.342,13.508,11.015,12.913,14.718,10.048,14.468,12.406,11.008,15.12,14.027,10.413
14.546,13.843,12.452,13.755,12.713,13.099,15.536,13.879,12.705,14.129,14.847,12.436,12.826,13.009,14.205,14.367,11.808,13.207,12.38,14.097,14.426,12.067,11.663,14.53,11.323,11.516,13.186,12.858,10.891,14.642,11.601,11.661,15.484,12.323,12.116,12.211,10.919,10.597,12.925,10.445,12.219,13.238,11.923,13.281,11.437,12.598,11.29,11.524,12.909,13.898,10.841,10.902,13.713,11.414,14.365,13.517,11.007,12.67,14.798,10.246,14.52,12.423,10.876,15.095,13.971,10.387
